FID,OBJECTID,DEPTH,DOWLKNUM,abs_depth,LAKE_NAME,Shape_Leng,e,n
1104,1128902,0,3008500,0,Bad Medicine,19472.02438,319101,5222242
1105,1128902,0,3008500,0,Bad Medicine,19472.02438,319100,5222238
1106,1128902,0,3008500,0,Bad Medicine,19472.02438,319101,5222231
1107,1128902,0,3008500,0,Bad Medicine,19472.02438,319101,5222227
1108,1128902,0,3008500,0,Bad Medicine,19472.02438,319101,5222221
1109,1128902,0,3008500,0,Bad Medicine,19472.02438,319099,5222218
1110,1128902,0,3008500,0,Bad Medicine,19472.02438,319099,5222212
1111,1128902,0,3008500,0,Bad Medicine,19472.02438,319100,5222208
1112,1128902,0,3008500,0,Bad Medicine,19472.02438,319100,5222201
1113,1128902,0,3008500,0,Bad Medicine,19472.02438,319098,5222193
1114,1128902,0,3008500,0,Bad Medicine,19472.02438,319098,5222188
1115,1128902,0,3008500,0,Bad Medicine,19472.02438,319095,5222181
1116,1128902,0,3008500,0,Bad Medicine,19472.02438,319093,5222178
1117,1128902,0,3008500,0,Bad Medicine,19472.02438,319092,5222166
1118,1128902,0,3008500,0,Bad Medicine,19472.02438,319090,5222157
1119,1128902,0,3008500,0,Bad Medicine,19472.02438,319089,5222150
1120,1128902,0,3008500,0,Bad Medicine,19472.02438,319088,5222146
1121,1128902,0,3008500,0,Bad Medicine,19472.02438,319087,5222139
1122,1128902,0,3008500,0,Bad Medicine,19472.02438,319084,5222136
1123,1128902,0,3008500,0,Bad Medicine,19472.02438,319078,5222135
1124,1128902,0,3008500,0,Bad Medicine,19472.02438,319071,5222135
1125,1128902,0,3008500,0,Bad Medicine,19472.02438,319066,5222135
1126,1128902,0,3008500,0,Bad Medicine,19472.02438,319063,5222138
1127,1128902,0,3008500,0,Bad Medicine,19472.02438,319061,5222140
1128,1128902,0,3008500,0,Bad Medicine,19472.02438,319053,5222142
1129,1128902,0,3008500,0,Bad Medicine,19472.02438,319048,5222145
1130,1128902,0,3008500,0,Bad Medicine,19472.02438,319043,5222148
1131,1128902,0,3008500,0,Bad Medicine,19472.02438,319040,5222152
1132,1128902,0,3008500,0,Bad Medicine,19472.02438,319035,5222158
1133,1128902,0,3008500,0,Bad Medicine,19472.02438,319034,5222162
1134,1128902,0,3008500,0,Bad Medicine,19472.02438,319030,5222166
1135,1128902,0,3008500,0,Bad Medicine,19472.02438,319028,5222173
1136,1128902,0,3008500,0,Bad Medicine,19472.02438,319024,5222178
1137,1128902,0,3008500,0,Bad Medicine,19472.02438,319022,5222183
1138,1128902,0,3008500,0,Bad Medicine,19472.02438,319019,5222197
1139,1128902,0,3008500,0,Bad Medicine,19472.02438,319020,5222199
1140,1128902,0,3008500,0,Bad Medicine,19472.02438,319018,5222206
1141,1128902,0,3008500,0,Bad Medicine,19472.02438,319012,5222213
1142,1128902,0,3008500,0,Bad Medicine,19472.02438,319008,5222217
1143,1128902,0,3008500,0,Bad Medicine,19472.02438,319002,5222221
1144,1128902,0,3008500,0,Bad Medicine,19472.02438,318998,5222224
1145,1128902,0,3008500,0,Bad Medicine,19472.02438,318996,5222227
1146,1128902,0,3008500,0,Bad Medicine,19472.02438,318995,5222233
1147,1128902,0,3008500,0,Bad Medicine,19472.02438,318997,5222237
1148,1128902,0,3008500,0,Bad Medicine,19472.02438,318999,5222243
1149,1128902,0,3008500,0,Bad Medicine,19472.02438,319002,5222244
1150,1128902,0,3008500,0,Bad Medicine,19472.02438,319003,5222246
1151,1128902,0,3008500,0,Bad Medicine,19472.02438,319001,5222249
1152,1128902,0,3008500,0,Bad Medicine,19472.02438,319000,5222251
1153,1128902,0,3008500,0,Bad Medicine,19472.02438,318993,5222255
1154,1128902,0,3008500,0,Bad Medicine,19472.02438,318990,5222257
1155,1128902,0,3008500,0,Bad Medicine,19472.02438,318985,5222259
1156,1128902,0,3008500,0,Bad Medicine,19472.02438,318980,5222259
1157,1128902,0,3008500,0,Bad Medicine,19472.02438,318974,5222260
1158,1128902,0,3008500,0,Bad Medicine,19472.02438,318970,5222263
1159,1128902,0,3008500,0,Bad Medicine,19472.02438,318961,5222267
1160,1128902,0,3008500,0,Bad Medicine,19472.02438,318957,5222271
1161,1128902,0,3008500,0,Bad Medicine,19472.02438,318954,5222275
1162,1128902,0,3008500,0,Bad Medicine,19472.02438,318951,5222278
1163,1128902,0,3008500,0,Bad Medicine,19472.02438,318948,5222283
1164,1128902,0,3008500,0,Bad Medicine,19472.02438,318947,5222286
1165,1128902,0,3008500,0,Bad Medicine,19472.02438,318948,5222290
1166,1128902,0,3008500,0,Bad Medicine,19472.02438,318950,5222293
1167,1128902,0,3008500,0,Bad Medicine,19472.02438,318953,5222296
1168,1128902,0,3008500,0,Bad Medicine,19472.02438,318956,5222297
1169,1128902,0,3008500,0,Bad Medicine,19472.02438,318959,5222299
1170,1128902,0,3008500,0,Bad Medicine,19472.02438,318964,5222301
1171,1128902,0,3008500,0,Bad Medicine,19472.02438,318967,5222305
1172,1128902,0,3008500,0,Bad Medicine,19472.02438,318969,5222309
1173,1128902,0,3008500,0,Bad Medicine,19472.02438,318972,5222314
1174,1128902,0,3008500,0,Bad Medicine,19472.02438,318975,5222317
1175,1128902,0,3008500,0,Bad Medicine,19472.02438,318978,5222320
1176,1128902,0,3008500,0,Bad Medicine,19472.02438,318980,5222323
1177,1128902,0,3008500,0,Bad Medicine,19472.02438,318983,5222326
1178,1128902,0,3008500,0,Bad Medicine,19472.02438,318986,5222329
1179,1128902,0,3008500,0,Bad Medicine,19472.02438,318988,5222331
1180,1128902,0,3008500,0,Bad Medicine,19472.02438,318990,5222333
1181,1128902,0,3008500,0,Bad Medicine,19472.02438,318990,5222336
1182,1128902,0,3008500,0,Bad Medicine,19472.02438,318987,5222341
1183,1128902,0,3008500,0,Bad Medicine,19472.02438,318984,5222342
1184,1128902,0,3008500,0,Bad Medicine,19472.02438,318983,5222343
1185,1128902,0,3008500,0,Bad Medicine,19472.02438,318978,5222344
1186,1128902,0,3008500,0,Bad Medicine,19472.02438,318975,5222344
1187,1128902,0,3008500,0,Bad Medicine,19472.02438,318970,5222343
1188,1128902,0,3008500,0,Bad Medicine,19472.02438,318965,5222342
1189,1128902,0,3008500,0,Bad Medicine,19472.02438,318963,5222340
1190,1128902,0,3008500,0,Bad Medicine,19472.02438,318960,5222337
1191,1128902,0,3008500,0,Bad Medicine,19472.02438,318954,5222334
1192,1128902,0,3008500,0,Bad Medicine,19472.02438,318949,5222333
1193,1128902,0,3008500,0,Bad Medicine,19472.02438,318946,5222333
1194,1128902,0,3008500,0,Bad Medicine,19472.02438,318941,5222333
1195,1128902,0,3008500,0,Bad Medicine,19472.02438,318937,5222334
1196,1128902,0,3008500,0,Bad Medicine,19472.02438,318934,5222337
1197,1128902,0,3008500,0,Bad Medicine,19472.02438,318932,5222340
1198,1128902,0,3008500,0,Bad Medicine,19472.02438,318931,5222343
1199,1128902,0,3008500,0,Bad Medicine,19472.02438,318932,5222347
1200,1128902,0,3008500,0,Bad Medicine,19472.02438,318933,5222352
1201,1128902,0,3008500,0,Bad Medicine,19472.02438,318933,5222354
1202,1128902,0,3008500,0,Bad Medicine,19472.02438,318934,5222358
1203,1128902,0,3008500,0,Bad Medicine,19472.02438,318935,5222362
1204,1128902,0,3008500,0,Bad Medicine,19472.02438,318938,5222364
1205,1128902,0,3008500,0,Bad Medicine,19472.02438,318939,5222366
1206,1128902,0,3008500,0,Bad Medicine,19472.02438,318941,5222367
1207,1128902,0,3008500,0,Bad Medicine,19472.02438,318943,5222368
1208,1128902,0,3008500,0,Bad Medicine,19472.02438,318947,5222370
1209,1128902,0,3008500,0,Bad Medicine,19472.02438,318952,5222372
1210,1128902,0,3008500,0,Bad Medicine,19472.02438,318955,5222374
1211,1128902,0,3008500,0,Bad Medicine,19472.02438,318959,5222379
1212,1128902,0,3008500,0,Bad Medicine,19472.02438,318962,5222382
1213,1128902,0,3008500,0,Bad Medicine,19472.02438,318963,5222386
1214,1128902,0,3008500,0,Bad Medicine,19472.02438,318961,5222387
1215,1128902,0,3008500,0,Bad Medicine,19472.02438,318959,5222385
1216,1128902,0,3008500,0,Bad Medicine,19472.02438,318958,5222382
1217,1128902,0,3008500,0,Bad Medicine,19472.02438,318953,5222379
1218,1128902,0,3008500,0,Bad Medicine,19472.02438,318950,5222375
1219,1128902,0,3008500,0,Bad Medicine,19472.02438,318944,5222373
1220,1128902,0,3008500,0,Bad Medicine,19472.02438,318937,5222372
1221,1128902,0,3008500,0,Bad Medicine,19472.02438,318935,5222372
1222,1128902,0,3008500,0,Bad Medicine,19472.02438,318930,5222373
1223,1128902,0,3008500,0,Bad Medicine,19472.02438,318927,5222375
1224,1128902,0,3008500,0,Bad Medicine,19472.02438,318923,5222381
1225,1128902,0,3008500,0,Bad Medicine,19472.02438,318920,5222384
1226,1128902,0,3008500,0,Bad Medicine,19472.02438,318915,5222387
1227,1128902,0,3008500,0,Bad Medicine,19472.02438,318910,5222389
1228,1128902,0,3008500,0,Bad Medicine,19472.02438,318905,5222390
1229,1128902,0,3008500,0,Bad Medicine,19472.02438,318897,5222391
1230,1128902,0,3008500,0,Bad Medicine,19472.02438,318893,5222391
1231,1128902,0,3008500,0,Bad Medicine,19472.02438,318888,5222389
1232,1128902,0,3008500,0,Bad Medicine,19472.02438,318883,5222389
1233,1128902,0,3008500,0,Bad Medicine,19472.02438,318878,5222389
1234,1128902,0,3008500,0,Bad Medicine,19472.02438,318874,5222388
1235,1128902,0,3008500,0,Bad Medicine,19472.02438,318869,5222391
1236,1128902,0,3008500,0,Bad Medicine,19472.02438,318866,5222399
1237,1128902,0,3008500,0,Bad Medicine,19472.02438,318864,5222401
1238,1128902,0,3008500,0,Bad Medicine,19472.02438,318862,5222404
1239,1128902,0,3008500,0,Bad Medicine,19472.02438,318858,5222408
1240,1128902,0,3008500,0,Bad Medicine,19472.02438,318853,5222411
1241,1128902,0,3008500,0,Bad Medicine,19472.02438,318847,5222416
1242,1128902,0,3008500,0,Bad Medicine,19472.02438,318844,5222418
1243,1128902,0,3008500,0,Bad Medicine,19472.02438,318837,5222421
1244,1128902,0,3008500,0,Bad Medicine,19472.02438,318832,5222423
1245,1128902,0,3008500,0,Bad Medicine,19472.02438,318825,5222425
1246,1128902,0,3008500,0,Bad Medicine,19472.02438,318821,5222427
1247,1128902,0,3008500,0,Bad Medicine,19472.02438,318815,5222428
1248,1128902,0,3008500,0,Bad Medicine,19472.02438,318811,5222428
1249,1128902,0,3008500,0,Bad Medicine,19472.02438,318806,5222427
1250,1128902,0,3008500,0,Bad Medicine,19472.02438,318801,5222427
1251,1128902,0,3008500,0,Bad Medicine,19472.02438,318797,5222426
1252,1128902,0,3008500,0,Bad Medicine,19472.02438,318794,5222426
1253,1128902,0,3008500,0,Bad Medicine,19472.02438,318790,5222426
1254,1128902,0,3008500,0,Bad Medicine,19472.02438,318784,5222426
1255,1128902,0,3008500,0,Bad Medicine,19472.02438,318779,5222427
1256,1128902,0,3008500,0,Bad Medicine,19472.02438,318777,5222427
1257,1128902,0,3008500,0,Bad Medicine,19472.02438,318774,5222430
1258,1128902,0,3008500,0,Bad Medicine,19472.02438,318772,5222432
1259,1128902,0,3008500,0,Bad Medicine,19472.02438,318769,5222434
1260,1128902,0,3008500,0,Bad Medicine,19472.02438,318768,5222437
1261,1128902,0,3008500,0,Bad Medicine,19472.02438,318766,5222438
1262,1128902,0,3008500,0,Bad Medicine,19472.02438,318763,5222438
1263,1128902,0,3008500,0,Bad Medicine,19472.02438,318760,5222438
1264,1128902,0,3008500,0,Bad Medicine,19472.02438,318754,5222438
1265,1128902,0,3008500,0,Bad Medicine,19472.02438,318750,5222438
1266,1128902,0,3008500,0,Bad Medicine,19472.02438,318747,5222437
1267,1128902,0,3008500,0,Bad Medicine,19472.02438,318743,5222435
1268,1128902,0,3008500,0,Bad Medicine,19472.02438,318740,5222432
1269,1128902,0,3008500,0,Bad Medicine,19472.02438,318736,5222428
1270,1128902,0,3008500,0,Bad Medicine,19472.02438,318734,5222424
1271,1128902,0,3008500,0,Bad Medicine,19472.02438,318731,5222421
1272,1128902,0,3008500,0,Bad Medicine,19472.02438,318727,5222413
1273,1128902,0,3008500,0,Bad Medicine,19472.02438,318722,5222410
1274,1128902,0,3008500,0,Bad Medicine,19472.02438,318716,5222408
1275,1128902,0,3008500,0,Bad Medicine,19472.02438,318713,5222403
1276,1128902,0,3008500,0,Bad Medicine,19472.02438,318709,5222398
1277,1128902,0,3008500,0,Bad Medicine,19472.02438,318705,5222395
1278,1128902,0,3008500,0,Bad Medicine,19472.02438,318701,5222389
1279,1128902,0,3008500,0,Bad Medicine,19472.02438,318695,5222385
1280,1128902,0,3008500,0,Bad Medicine,19472.02438,318690,5222385
1281,1128902,0,3008500,0,Bad Medicine,19472.02438,318685,5222384
1282,1128902,0,3008500,0,Bad Medicine,19472.02438,318679,5222382
1283,1128902,0,3008500,0,Bad Medicine,19472.02438,318674,5222379
1284,1128902,0,3008500,0,Bad Medicine,19472.02438,318672,5222377
1285,1128902,0,3008500,0,Bad Medicine,19472.02438,318666,5222371
1286,1128902,0,3008500,0,Bad Medicine,19472.02438,318663,5222365
1287,1128902,0,3008500,0,Bad Medicine,19472.02438,318658,5222360
1288,1128902,0,3008500,0,Bad Medicine,19472.02438,318656,5222354
1289,1128902,0,3008500,0,Bad Medicine,19472.02438,318653,5222349
1290,1128902,0,3008500,0,Bad Medicine,19472.02438,318653,5222341
1291,1128902,0,3008500,0,Bad Medicine,19472.02438,318649,5222331
1292,1128902,0,3008500,0,Bad Medicine,19472.02438,318646,5222326
1293,1128902,0,3008500,0,Bad Medicine,19472.02438,318642,5222320
1294,1128902,0,3008500,0,Bad Medicine,19472.02438,318639,5222313
1295,1128902,0,3008500,0,Bad Medicine,19472.02438,318637,5222307
1296,1128902,0,3008500,0,Bad Medicine,19472.02438,318634,5222302
1297,1128902,0,3008500,0,Bad Medicine,19472.02438,318628,5222296
1298,1128902,0,3008500,0,Bad Medicine,19472.02438,318625,5222292
1299,1128902,0,3008500,0,Bad Medicine,19472.02438,318622,5222289
1300,1128902,0,3008500,0,Bad Medicine,19472.02438,318617,5222289
1301,1128902,0,3008500,0,Bad Medicine,19472.02438,318607,5222285
1302,1128902,0,3008500,0,Bad Medicine,19472.02438,318598,5222279
1303,1128902,0,3008500,0,Bad Medicine,19472.02438,318590,5222275
1304,1128902,0,3008500,0,Bad Medicine,19472.02438,318585,5222273
1305,1128902,0,3008500,0,Bad Medicine,19472.02438,318582,5222270
1306,1128902,0,3008500,0,Bad Medicine,19472.02438,318578,5222267
1307,1128902,0,3008500,0,Bad Medicine,19472.02438,318572,5222266
1308,1128902,0,3008500,0,Bad Medicine,19472.02438,318566,5222266
1309,1128902,0,3008500,0,Bad Medicine,19472.02438,318560,5222267
1310,1128902,0,3008500,0,Bad Medicine,19472.02438,318551,5222265
1311,1128902,0,3008500,0,Bad Medicine,19472.02438,318543,5222264
1312,1128902,0,3008500,0,Bad Medicine,19472.02438,318536,5222263
1313,1128902,0,3008500,0,Bad Medicine,19472.02438,318527,5222261
1314,1128902,0,3008500,0,Bad Medicine,19472.02438,318520,5222259
1315,1128902,0,3008500,0,Bad Medicine,19472.02438,318514,5222255
1316,1128902,0,3008500,0,Bad Medicine,19472.02438,318505,5222250
1317,1128902,0,3008500,0,Bad Medicine,19472.02438,318495,5222247
1318,1128902,0,3008500,0,Bad Medicine,19472.02438,318490,5222244
1319,1128902,0,3008500,0,Bad Medicine,19472.02438,318480,5222239
1320,1128902,0,3008500,0,Bad Medicine,19472.02438,318473,5222237
1321,1128902,0,3008500,0,Bad Medicine,19472.02438,318463,5222232
1322,1128902,0,3008500,0,Bad Medicine,19472.02438,318457,5222229
1323,1128902,0,3008500,0,Bad Medicine,19472.02438,318448,5222225
1324,1128902,0,3008500,0,Bad Medicine,19472.02438,318444,5222223
1325,1128902,0,3008500,0,Bad Medicine,19472.02438,318437,5222219
1326,1128902,0,3008500,0,Bad Medicine,19472.02438,318433,5222217
1327,1128902,0,3008500,0,Bad Medicine,19472.02438,318428,5222214
1328,1128902,0,3008500,0,Bad Medicine,19472.02438,318424,5222210
1329,1128902,0,3008500,0,Bad Medicine,19472.02438,318424,5222209
1330,1128902,0,3008500,0,Bad Medicine,19472.02438,318421,5222206
1331,1128902,0,3008500,0,Bad Medicine,19472.02438,318418,5222203
1332,1128902,0,3008500,0,Bad Medicine,19472.02438,318414,5222201
1333,1128902,0,3008500,0,Bad Medicine,19472.02438,318410,5222198
1334,1128902,0,3008500,0,Bad Medicine,19472.02438,318406,5222192
1335,1128902,0,3008500,0,Bad Medicine,19472.02438,318403,5222186
1336,1128902,0,3008500,0,Bad Medicine,19472.02438,318399,5222177
1337,1128902,0,3008500,0,Bad Medicine,19472.02438,318398,5222172
1338,1128902,0,3008500,0,Bad Medicine,19472.02438,318397,5222168
1339,1128902,0,3008500,0,Bad Medicine,19472.02438,318392,5222161
1340,1128902,0,3008500,0,Bad Medicine,19472.02438,318388,5222159
1341,1128902,0,3008500,0,Bad Medicine,19472.02438,318382,5222157
1342,1128902,0,3008500,0,Bad Medicine,19472.02438,318376,5222154
1343,1128902,0,3008500,0,Bad Medicine,19472.02438,318370,5222151
1344,1128902,0,3008500,0,Bad Medicine,19472.02438,318361,5222146
1345,1128902,0,3008500,0,Bad Medicine,19472.02438,318353,5222142
1346,1128902,0,3008500,0,Bad Medicine,19472.02438,318346,5222138
1347,1128902,0,3008500,0,Bad Medicine,19472.02438,318340,5222136
1348,1128902,0,3008500,0,Bad Medicine,19472.02438,318334,5222134
1349,1128902,0,3008500,0,Bad Medicine,19472.02438,318329,5222132
1350,1128902,0,3008500,0,Bad Medicine,19472.02438,318326,5222129
1351,1128902,0,3008500,0,Bad Medicine,19472.02438,318321,5222124
1352,1128902,0,3008500,0,Bad Medicine,19472.02438,318316,5222118
1353,1128902,0,3008500,0,Bad Medicine,19472.02438,318313,5222111
1354,1128902,0,3008500,0,Bad Medicine,19472.02438,318310,5222107
1355,1128902,0,3008500,0,Bad Medicine,19472.02438,318307,5222101
1356,1128902,0,3008500,0,Bad Medicine,19472.02438,318306,5222097
1357,1128902,0,3008500,0,Bad Medicine,19472.02438,318305,5222092
1358,1128902,0,3008500,0,Bad Medicine,19472.02438,318302,5222088
1359,1128902,0,3008500,0,Bad Medicine,19472.02438,318301,5222083
1360,1128902,0,3008500,0,Bad Medicine,19472.02438,318301,5222075
1361,1128902,0,3008500,0,Bad Medicine,19472.02438,318303,5222069
1362,1128902,0,3008500,0,Bad Medicine,19472.02438,318303,5222061
1363,1128902,0,3008500,0,Bad Medicine,19472.02438,318302,5222053
1364,1128902,0,3008500,0,Bad Medicine,19472.02438,318302,5222047
1365,1128902,0,3008500,0,Bad Medicine,19472.02438,318299,5222042
1366,1128902,0,3008500,0,Bad Medicine,19472.02438,318293,5222038
1367,1128902,0,3008500,0,Bad Medicine,19472.02438,318287,5222038
1368,1128902,0,3008500,0,Bad Medicine,19472.02438,318281,5222037
1369,1128902,0,3008500,0,Bad Medicine,19472.02438,318274,5222035
1370,1128902,0,3008500,0,Bad Medicine,19472.02438,318262,5222029
1371,1128902,0,3008500,0,Bad Medicine,19472.02438,318254,5222027
1372,1128902,0,3008500,0,Bad Medicine,19472.02438,318249,5222023
1373,1128902,0,3008500,0,Bad Medicine,19472.02438,318243,5222022
1374,1128902,0,3008500,0,Bad Medicine,19472.02438,318237,5222020
1375,1128902,0,3008500,0,Bad Medicine,19472.02438,318228,5222017
1376,1128902,0,3008500,0,Bad Medicine,19472.02438,318223,5222013
1377,1128902,0,3008500,0,Bad Medicine,19472.02438,318216,5222010
1378,1128902,0,3008500,0,Bad Medicine,19472.02438,318209,5222006
1379,1128902,0,3008500,0,Bad Medicine,19472.02438,318199,5221999
1380,1128902,0,3008500,0,Bad Medicine,19472.02438,318193,5221995
1381,1128902,0,3008500,0,Bad Medicine,19472.02438,318184,5221991
1382,1128902,0,3008500,0,Bad Medicine,19472.02438,318172,5221986
1383,1128902,0,3008500,0,Bad Medicine,19472.02438,318162,5221982
1384,1128902,0,3008500,0,Bad Medicine,19472.02438,318156,5221980
1385,1128902,0,3008500,0,Bad Medicine,19472.02438,318149,5221977
1386,1128902,0,3008500,0,Bad Medicine,19472.02438,318146,5221976
1387,1128902,0,3008500,0,Bad Medicine,19472.02438,318137,5221974
1388,1128902,0,3008500,0,Bad Medicine,19472.02438,318128,5221972
1389,1128902,0,3008500,0,Bad Medicine,19472.02438,318121,5221968
1390,1128902,0,3008500,0,Bad Medicine,19472.02438,318116,5221965
1391,1128902,0,3008500,0,Bad Medicine,19472.02438,318110,5221959
1392,1128902,0,3008500,0,Bad Medicine,19472.02438,318105,5221953
1393,1128902,0,3008500,0,Bad Medicine,19472.02438,318100,5221949
1394,1128902,0,3008500,0,Bad Medicine,19472.02438,318098,5221944
1395,1128902,0,3008500,0,Bad Medicine,19472.02438,318095,5221940
